Tone,Date,Newspaper
0.03125,"December 20, 2014",CD
0.014925373,"December 20, 2014",CD
0.047191011,"December 20, 2013",CD
-0.006993007,"December 20, 2013",CD
-0.000971817,"December 2, 2019",CD
-0.029850746,"December 2, 2017",CD
-0.029850746,"December 2, 2017",CD
-0.038216561,"December 2, 2017",CD
-0.038216561,"December 2, 2017",CD
-0.005257624,"December 2, 2017",CD
0.024767802,"December 2, 2016",CD
0.022556391,"December 2, 2014",CD
0,"December 19, 2019",CD
0.001748252,"December 19, 2018",CD
0.02919708,"December 19, 2017",CD
0.045977011,"December 19, 2014",CD
0.005319149,"December 19, 2014",CD
-0.029126214,"December 19, 2014",CD
-0.026229508,"December 19, 2014",CD
0.007633588,"December 19, 2014",CD
0.006644518,"December 19, 2014",CD
0.004761905,"December 18, 2019",CD
0.008896797,"December 18, 2018",CD
0.02044293,"December 18, 2018",CD
0.01650619,"December 18, 2018",CD
0,"December 18, 2018",CD
-0.013888889,"December 18, 2018",CD
0.020518359,"December 17, 2019",CD
0.009756098,"December 17, 2016",CD
0.020120724,"December 17, 2013",CD
-0.00137741,"December 16, 2019",CD
0.023316062,"December 16, 2016",CD
0.013745704,"December 16, 2016",CD
0.010852713,"December 16, 2016",CD
-0.015492958,"December 16, 2016",CD
-0.021994135,"December 15, 2016",CD
0.055865922,"December 15, 2016",CD
0.056022409,"December 15, 2016",CD
0.01226158,"December 14, 2019",CD
0.016717325,"December 14, 2019",CD
-0.010273973,"December 14, 2019",CD
-0.011235955,"December 14, 2019",CD
-0.017857143,"December 14, 2017",CD
0.023316062,"December 14, 2016",CD
0.010819165,"December 14, 2016",CD
0.035019455,"December 14, 2014",CD
0.035019455,"December 14, 2014",CD
0.004499438,"December 14, 2014",CD
0.024943311,"December 14, 2014",CD
0.02154195,"December 13, 2019",CD
-0.006435006,"December 13, 2018",CD
-0.022099448,"December 13, 2018",CD
0.032702238,"December 13, 2017",CD
0.002724796,"December 13, 2016",CD
-0.025956284,"December 13, 2016",CD
0.01035503,"December 13, 2016",CD
-0.033333333,"December 13, 2016",CD
0,"December 12, 2019",CD
0.017985612,"December 12, 2018",CD
-0.00407332,"December 12, 2018",CD
0.004991681,"December 12, 2016",CD
-0.021929825,"December 12, 2016",CD
0.015827338,"December 12, 2016",CD
-0.06,"December 11, 2019",CD
0.035428571,"December 11, 2019",CD
0.017524644,"December 11, 2019",CD
-0.011933174,"December 11, 2019",CD
-0.011111111,"December 11, 2019",CD
0.040723982,"December 11, 2017",CD
0.011382114,"December 11, 2017",CD
0.011400651,"December 10, 2017",CD
0.030379747,"December 10, 2016",CD
-0.035175879,"December 10, 2015",CD
0.001356852,"December 10, 2013",CD
-0.005610098,"December 1, 2019",CD
0.049149338,"December 1, 2017",CD
-0.022222222,"December 1, 2016",CD
0.053078556,"December 1, 2015",CD
-0.004926108,"August 9, 2019",CD
-0.001497006,"August 9, 2019",CD
0.001404494,"August 9, 2019",CD
-0.029213483,"August 9, 2018",CD
-0.01344086,"August 9, 2018",CD
-0.008547009,"August 9, 2017",CD
0.003241491,"August 9, 2016",CD
-0.043543544,"August 9, 2016",CD
0.01026694,"August 8, 2019",CD
0.034313725,"August 8, 2019",CD
0.010830325,"August 8, 2018",CD
-0.00203252,"August 8, 2018",CD
0.005319149,"August 8, 2018",CD
0.037351443,"August 8, 2017",CD
0.035714286,"August 8, 2017",CD
-0.04524181,"August 8, 2016",CD
0.014965986,"August 8, 2015",CD
-0.021008403,"August 8, 2015",CD
-0.016901408,"August 7, 2019",CD
-0.015421115,"August 7, 2019",CD
0.002816901,"August 7, 2019",CD
-0.00174216,"August 6, 2019",CD
-0.020556227,"August 6, 2019",CD
-0.02800659,"August 6, 2019",CD
0.041343669,"August 6, 2019",CD
-0.002164502,"August 6, 2019",CD
0.007194245,"August 6, 2019",CD
0.00255102,"August 6, 2018",CD
0.006163328,"August 6, 2018",CD
-0.021803766,"August 6, 2018",CD
0.00483871,"August 6, 2018",CD
-0.004106776,"August 6, 2018",CD
0.050793651,"August 6, 2014",CD
0.012080537,"August 6, 2014",CD
0.008223684,"August 5, 2019",CD
0.071964018,"August 5, 2015",CD
0.005517241,"August 5, 2015",CD
-0.009756098,"August 4, 2018",CD
-0.012997563,"August 4, 2017",CD
-0.019933555,"August 4, 2017",CD
0.007194245,"August 4, 2015",CD
0.031685678,"August 4, 2014",CD
-0.000909091,"August 31, 2018",CD
0.028571429,"August 31, 2018",CD
-0.021784232,"August 31, 2017",CD
0.034941764,"August 31, 2015",CD
0.041322314,"August 31, 2015",CD
-0.017377567,"August 30, 2019",CD
0.002079002,"August 30, 2019",CD
-0.013311148,"August 30, 2019",CD
0.003039514,"August 30, 2019",CD
0.031700288,"August 30, 2018",CD
0.025449102,"August 30, 2017",CD
-0.017133956,"August 30, 2017",CD
-0.005509642,"August 3, 2019",CD
-0.01996008,"August 3, 2018",CD
0.01217656,"August 3, 2018",CD
-0.012048193,"August 3, 2015",CD
0.021634615,"August 3, 2015",CD
0.031685678,"August 3, 2014",CD
0.031685678,"August 3, 2014",CD
-0.023174971,"August 29, 2018",CD
0.013257576,"August 29, 2018",CD
-0.00280112,"August 29, 2015",CD
-0.012772352,"August 28, 2018",CD
0.021857923,"August 28, 2018",CD
0.001267427,"August 28, 2017",CD
0,"August 28, 2017",CD
-0.04893617,"August 28, 2015",CD
0.025914634,"August 28, 2014",CD
0.040322581,"August 27, 2019",CD
-0.01618123,"August 27, 2018",CD
-0.009345794,"August 27, 2015",CD
0.003267974,"August 27, 2015",CD
-0.04893617,"August 27, 2015",CD
-0.049568966,"August 27, 2015",CD
-0.035320088,"August 26, 2019",CD
-0.007670182,"August 26, 2019",CD
0.00330033,"August 26, 2019",CD
0.040431267,"August 26, 2019",CD
-0.04,"August 26, 2019",CD
0.014559387,"August 26, 2019",CD
0.003189793,"August 26, 2017",CD
0.003225806,"August 26, 2017",CD
-0.014778325,"August 26, 2017",CD
-0.02173913,"August 26, 2017",CD
0.015267176,"August 26, 2017",CD
0.01529052,"August 26, 2017",CD
-0.04893617,"August 26, 2015",CD
-0.032258065,"August 25, 2019",CD
-0.010309278,"August 25, 2019",CD
0.010714286,"August 25, 2019",CD
0.001060445,"August 24, 2019",CD
-0.018416206,"August 24, 2018",CD
-0.008303677,"August 24, 2018",CD
-0.035772358,"August 24, 2018",CD
-0.033175355,"August 24, 2018",CD
0.023734177,"August 24, 2018",CD
0.009615385,"August 24, 2017",CD
0.009411765,"August 24, 2017",CD
0.025751073,"August 23, 2019",CD
0.015665796,"August 23, 2019",CD
0.010714286,"August 23, 2019",CD
-0.018907563,"August 23, 2019",CD
0.023188406,"August 23, 2019",CD
-0.008842444,"August 23, 2018",CD
0.027149321,"August 23, 2018",CD
0.006042296,"August 23, 2018",CD
0.014754098,"August 23, 2018",CD
0.013262599,"August 23, 2017",CD
0.00887574,"August 23, 2017",CD
0.017906336,"August 23, 2017",CD
-0.026865672,"August 23, 2017",CD
0.019851117,"August 22, 2019",CD
-0.018907563,"August 22, 2019",CD
0.023121387,"August 22, 2019",CD
-0.005093379,"August 22, 2018",CD
-0.035714286,"August 22, 2018",CD
-0.014388489,"August 22, 2017",CD
-0.002066116,"August 22, 2017",CD
0.006688963,"August 22, 2017",CD
0.007005254,"August 22, 2017",CD
0.007407407,"August 22, 2017",CD
0.010714286,"August 21, 2019",CD
-0.033694344,"August 21, 2018",CD
-0.025117739,"August 21, 2017",CD
0.006688963,"August 21, 2017",CD
0.007005254,"August 21, 2017",CD
0.007407407,"August 21, 2017",CD
0,"August 20, 2019",CD
-0.016438356,"August 20, 2019",CD
-0.007109005,"August 20, 2019",CD
0.005822416,"August 20, 2018",CD
0.020114943,"August 20, 2018",CD
-0.009910803,"August 20, 2015",CD
0.039215686,"August 20, 2014",CD
0.005385996,"August 2, 2019",CD
0.004098361,"August 2, 2017",CD
0.061876248,"August 2, 2017",CD
0.058380414,"August 2, 2017",CD
-0.002979146,"August 19, 2019",CD
-0.008348794,"August 19, 2015",CD
-0.009910803,"August 19, 2015",CD
0.019488429,"August 19, 2014",CD
0.003546099,"August 18, 2018",CD
0.021141649,"August 18, 2018",CD
-0.040816327,"August 18, 2018",CD
0.004201681,"August 18, 2017",CD
0.002439024,"August 18, 2017",CD
0.031397174,"August 18, 2016",CD
0.024574669,"August 18, 2014",CD
-0.015100671,"August 17, 2018",CD
-0.018552876,"August 17, 2018",CD
0.004550626,"August 17, 2017",CD
0.046511628,"August 17, 2015",CD
0.050505051,"August 17, 2015",CD
0.043613707,"August 17, 2014",CD
0.019400353,"August 16, 2019",CD
0.048462255,"August 16, 2018",CD
-0.004746835,"August 16, 2017",CD
-0.00137741,"August 16, 2017",CD
-0.025,"August 16, 2017",CD
0.01984127,"August 16, 2017",CD
-0.013368984,"August 16, 2017",CD
-0.006839945,"August 15, 2019",CD
-0.004705882,"August 15, 2019",CD
-0.001369863,"August 15, 2018",CD
-0.001639344,"August 15, 2017",CD
-0.006319115,"August 15, 2017",CD
0.015822785,"August 15, 2015",CD
0.018018018,"August 15, 2015",CD
0.018489985,"August 15, 2014",CD
0.010676157,"August 14, 2019",CD
-0.030487805,"August 14, 2019",CD
0.006666667,"August 14, 2017",CD
-0.009831461,"August 14, 2017",CD
-0.047835991,"August 14, 2017",CD
-0.047146402,"August 14, 2017",CD
0.013412817,"August 14, 2014",CD
0.004796163,"August 14, 2014",CD
-0.024111675,"August 13, 2019",CD
0.001547988,"August 13, 2019",CD
-0.007650273,"August 13, 2018",CD
-0.027777778,"August 13, 2017",CD
-0.033082707,"August 13, 2017",CD
-0.052227343,"August 13, 2015",CD
0.018018018,"August 13, 2015",CD
-0.003740648,"August 12, 2019",CD
-0.006644518,"August 12, 2016",CD
-0.023547881,"August 12, 2016",CD
-0.042796006,"August 12, 2015",CD
0.018018018,"August 12, 2015",CD
0.002898551,"August 12, 2015",CD
0.004166667,"August 12, 2014",CD
0.00304414,"August 12, 2014",CD
0.005671078,"August 11, 2018",CD
0.008474576,"August 11, 2017",CD
0.032414911,"August 11, 2017",CD
0.032467532,"August 11, 2017",CD
0.013586957,"August 11, 2017",CD
-0.036144578,"August 11, 2015",CD
-0.052227343,"August 11, 2015",CD
-0.044176707,"August 11, 2015",CD
0.026234568,"August 10, 2018",CD
-0.003231018,"August 10, 2018",CD
-0.048739496,"August 10, 2018",CD
0.011782032,"August 10, 2017",CD
0.01174743,"August 10, 2017",CD
-0.05372617,"August 10, 2017",CD
-0.049904031,"August 10, 2017",CD
-0.028129395,"August 10, 2015",CD
-0.02435312,"August 10, 2015",CD
0.007729469,"August 1, 2019",CD
0.051801802,"August 1, 2019",CD
0.038071066,"August 1, 2019",CD
0.012903226,"August 1, 2018",CD
0.004106776,"August 1, 2017",CD
0.033189033,"August 1, 2016",CD
-0.049839228,"April 9, 2018",CD
0.010309278,"April 9, 2018",CD
-0.004724409,"April 9, 2018",CD
0.00984252,"April 9, 2018",CD
0.038560411,"April 9, 2017",CD
-0.015306122,"April 9, 2014",CD
0.0475382,"April 8, 2019",CD
-0.00591716,"April 8, 2017",CD
-0.006060606,"April 8, 2017",CD
-0.025974026,"April 8, 2016",CD
0.073170732,"April 8, 2015",CD
0.071786311,"April 8, 2015",CD
-0.002980626,"April 7, 2018",CD
-0.0125,"April 7, 2018",CD
0.042410714,"April 7, 2016",CD
0.074468085,"April 7, 2015",CD
0.013104839,"April 5, 2018",CD
-0.025917927,"April 5, 2018",CD
-0.007380074,"April 5, 2018",CD
-0.008695652,"April 5, 2018",CD
0.0256917,"April 5, 2018",CD
0.028653295,"April 5, 2017",CD
0.019417476,"April 5, 2017",CD
0.043478261,"April 5, 2016",CD
0.00617284,"April 4, 2018",CD
-0.002024291,"April 4, 2018",CD
-0.003267974,"April 4, 2018",CD
0.017492711,"April 30, 2016",CD
0.006849315,"April 3, 2018",CD
0.016442451,"April 3, 2018",CD
0.013667426,"April 3, 2018",CD
0.015748031,"April 3, 2018",CD
0.005763689,"April 3, 2018",CD
-0.006641366,"April 3, 2017",CD
0.019417476,"April 3, 2014",CD
0.057142857,"April 29, 2019",CD
-0.024671053,"April 29, 2019",CD
0.091757387,"April 29, 2019",CD
0.017492711,"April 29, 2016",CD
-0.003164557,"April 29, 2015",CD
0.056939502,"April 28, 2019",CD
-0.028688525,"April 28, 2018",CD
0.026501767,"April 28, 2015",CD
-0.024590164,"April 27, 2019",CD
0.091757387,"April 27, 2019",CD
-0.003378378,"April 27, 2017",CD
0.026501767,"April 27, 2015",CD
0.021947874,"April 26, 2017",CD
0.021604938,"April 26, 2017",CD
0.072463768,"April 26, 2016",CD
-0.020667727,"April 26, 2016",CD
0.026647966,"April 25, 2019",CD
0.042635659,"April 25, 2017",CD
0.013986014,"April 24, 2019",CD
0.043404973,"April 24, 2017",CD
0.043386689,"April 24, 2017",CD
0.026501767,"April 24, 2015",CD
0.026501767,"April 24, 2015",CD
0.004854369,"April 23, 2014",CD
0.005059022,"April 23, 2014",CD
-0.010321101,"April 22, 2014",CD
-0.013119534,"April 21, 2018",CD
0.029223744,"April 21, 2016",CD
-0.051083591,"April 20, 2018",CD
-0.025878004,"April 20, 2018",CD
-0.003717472,"April 20, 2018",CD
0.035168196,"April 20, 2017",CD
0.042306097,"April 20, 2017",CD
0.043277311,"April 20, 2017",CD
-0.009615385,"April 20, 2017",CD
0.027845036,"April 19, 2019",CD
-0.007451565,"April 18, 2018",CD
-0.007541478,"April 18, 2018",CD
-0.008710801,"April 18, 2018",CD
0.037537538,"April 18, 2018",CD
-0.006928406,"April 18, 2018",CD
0.00228833,"April 18, 2018",CD
-0.043478261,"April 18, 2017",CD
0.038181818,"April 18, 2017",CD
-0.033057851,"April 18, 2015",CD
0.025396825,"April 18, 2014",CD
-0.002314815,"April 17, 2018",CD
0.009929078,"April 17, 2018",CD
-0.00676819,"April 16, 2018",CD
-0.012722646,"April 16, 2018",CD
0.026737968,"April 16, 2015",CD
0.008982036,"April 15, 2017",CD
-0.033057851,"April 15, 2015",CD
-0.033057851,"April 15, 2015",CD
-0.015965167,"April 14, 2018",CD
0.038961039,"April 14, 2017",CD
0.038461538,"April 14, 2017",CD
0.011990408,"April 13, 2018",CD
-0.006097561,"April 13, 2018",CD
0.039836568,"April 13, 2018",CD
0.047297297,"April 13, 2017",CD
0.043261231,"April 13, 2016",CD
0.035626536,"April 12, 2019",CD
-0.011513158,"April 12, 2018",CD
0.037478705,"April 12, 2016",CD
-0.047493404,"April 12, 2016",CD
0.041300191,"April 11, 2019",CD
0.029780564,"April 11, 2018",CD
-0.022222222,"April 11, 2015",CD
-0.018666667,"April 11, 2015",CD
-0.009411765,"April 10, 2018",CD
0.011363636,"April 10, 2018",CD
0.042986425,"April 10, 2018",CD
0.039453718,"April 10, 2018",CD
-0.023460411,"April 10, 2017",CD
0.017857143,"September 27, 2013",CD
0.010309278,"September 27, 2013",GT
-0.03649635,"September 27, 2013",GT
0.056074766,"September 27, 2013",GT
-0.015755329,"September 27, 2013",GT
-0.001171646,"September 24, 2013",GT
-0.018306636,"September 5, 2013",GT
0,"September 17, 2013",GT
0,"October 29, 2013",GT
0.037974684,"November 3, 2013",GT
0.043478261,"November 14, 2013",GT
0.06728972,"November 17, 2013",GT
0.032608696,"November 19, 2013",GT
0.021172638,"November 25, 2013",GT
0.014534884,"December 1, 2013",GT
0.034210526,"December 1, 2013",GT
0.029239766,"December 12, 2013",GT
0.05108055,"December 17, 2013",GT
0.032894737,"December 25, 2013",GT
-0.00487013,"January 1, 2014",GT
0.011305242,"January 3, 2014",GT
0.016923077,"January 8, 2014",GT
0.020408163,"January 10, 2014",GT
0.03125,"January 15, 2014",GT
-0.019642857,"January 18, 2014",GT
-0.007194245,"January 21, 2014",GT
-0.02173913,"January 24, 2014",GT
0.031428571,"January 25, 2014",GT
0.035542747,"January 27, 2014",GT
0.016176471,"February 13, 2014",GT
0.042105263,"February 19, 2014",GT
0.02349486,"March 3, 2014",GT
0.030487805,"March 4, 2014",GT
0.015748031,"March 4, 2014",GT
-0.032012195,"March 13, 2014",GT
-0.034865293,"March 13, 2014",GT
-0.001572327,"March 11, 2014",GT
0.030110935,"March 11, 2014",GT
0.010558069,"March 11, 2014",GT
0.018939394,"March 12, 2014",GT
0.018691589,"March 26, 2014",GT
0.044642857,"March 28, 2014",GT
0,"March 28, 2014",GT
0.023897059,"March 31, 2014",GT
-0.018833536,"April 8, 2014",GT
-0.014957265,"April 9, 2014",GT
0.030131827,"April 21, 2014",GT
0.046296296,"April 28, 2014",GT
0.024504084,"May 5, 2014",GT
0.048959608,"May 13, 2014",GT
0.021077283,"May 9, 2014",GT
-0.025445293,"May 19, 2014",GT
-0.028685259,"May 22, 2014",GT
0.01059322,"May 26, 2014",GT
0.017052375,"May 26, 2014",GT
-0.027210884,"May 28, 2014",GT
0.018691589,"May 28, 2014",GT
-0.016021362,"June 18, 2014",GT
0,"June 9, 2014",GT
0.01551481,"June 10, 2014",GT
0.017148014,"June 13, 2014",GT
0.012195122,"June 20, 2014",GT
-0.001347709,"July 1, 2014",GT
0.019125683,"July 1, 2014",GT
-0.005586592,"July 7, 2014",GT
-0.026136364,"July 9, 2014",GT
0.024020228,"July 11, 2014",GT
0.019230769,"July 14, 2014",GT
0.041237113,"July 16, 2014",GT
0.019830028,"July 17, 2014",GT
0.051679587,"July 18, 2014",GT
0.021097046,"July 28, 2014",GT
0.010670732,"August 6, 2014",GT
0.019769357,"August 8, 2014",GT
0.027737226,"August 11, 2014",GT
0.006147541,"August 11, 2014",GT
-0.00788835,"August 18, 2014",GT
0.010385757,"August 25, 2014",GT
0.001533742,"August 26, 2014",GT
0.022269353,"August 29, 2014",GT
0.026936027,"September 1, 2014",GT
0.027027027,"September 16, 2014",GT
0.018348624,"September 24, 2014",GT
0.052141527,"September 24, 2014",GT
-0.024752475,"September 26, 2014",GT
0.025297619,"September 29, 2014",GT
0.002724796,"October 16, 2014",GT
-0.008860759,"November 5, 2014",GT
-0.030710173,"November 5, 2014",GT
0.015797788,"November 18, 2014",GT
0.007204611,"November 28, 2014",GT
0.013888889,"December 1, 2014",GT
0.043269231,"December 1, 2014",GT
0.026533997,"December 11, 2014",GT
0.022801303,"December 20, 2014",GT
-0.012158055,"December 24, 2014",GT
0.017060367,"January 5, 2015",GT
0.027100271,"January 8, 2015",GT
0.034941764,"January 9, 2015",GT
0.039723661,"January 9, 2015",GT
0.040172166,"January 15, 2015",GT
0.016042781,"January 15, 2015",GT
0.014778325,"January 16, 2015",GT
0.026771654,"January 20, 2015",GT
0.019455253,"January 22, 2015",GT
0.024390244,"January 22, 2015",GT
0.017107309,"January 26, 2015",GT
-0.034946237,"January 27, 2015",GT
0.031879195,"January 28, 2015",GT
-0.027210884,"February 4, 2015",GT
0.028150134,"February 10, 2015",GT
0.024347826,"February 11, 2015",GT
0.041193182,"February 12, 2015",GT
0.013986014,"March 2, 2015",GT
0.017976032,"March 6, 2015",GT
-0.012987013,"March 12, 2015",GT
0.020537125,"March 17, 2015",GT
-0.034136546,"March 23, 2015",GT
0.042087542,"April 2, 2015",GT
0.020352782,"April 15, 2015",GT
0.038461538,"April 15, 2015",GT
0.038130381,"April 22, 2015",GT
0.024355301,"April 27, 2015",GT
0.015267176,"April 27, 2015",GT
0.0189099,"April 29, 2015",GT
0.013029316,"May 6, 2015",GT
0.04,"May 18, 2015",GT
0.04456328,"May 19, 2015",GT
0.029850746,"May 19, 2015",GT
0.055096419,"May 19, 2015",GT
0.018492176,"May 20, 2015",GT
-0.004405286,"May 21, 2015",GT
-0.018567639,"May 21, 2015",GT
0.029294274,"May 22, 2015",GT
0.024427481,"May 26, 2015",GT
-0.003911343,"May 26, 2015",GT
0.007079646,"May 29, 2015",GT
0.026246719,"June 2, 2015",GT
0.074427481,"June 4, 2015",GT
-0.039073806,"June 4, 2015",GT
0.042780749,"June 11, 2015",GT
-0.005952381,"June 18, 2015",GT
-0.001269036,"June 23, 2015",GT
0.030346821,"June 23, 2015",GT
0.009448819,"June 25, 2015",GT
0.019011407,"July 6, 2015",GT
0.057863501,"July 6, 2015",GT
-0.011857708,"July 7, 2015",GT
0.036939314,"July 9, 2015",GT
0.03307888,"July 27, 2015",GT
0.023684211,"July 30, 2015",GT
0,"July 31, 2015",GT
0.004651163,"August 6, 2015",GT
-0.014397906,"August 6, 2015",GT
0.021601017,"August 6, 2015",GT
0.0067659,"August 6, 2015",GT
0.005300353,"August 12, 2015",GT
-0.011075949,"August 13, 2015",GT
-0.038461538,"August 13, 2015",GT
-0.02145046,"August 13, 2015",GT
0.004518072,"August 17, 2015",GT
-0.00792393,"August 27, 2015",GT
-0.011666667,"September 9, 2015",GT
-0.009079118,"September 16, 2015",GT
0.025252525,"September 17, 2015",GT
0.025316456,"September 18, 2015",GT
0.032094595,"October 9, 2015",GT
0.005571031,"October 9, 2015",GT
-0.020771513,"October 13, 2015",GT
0.028449502,"October 14, 2015",GT
0.011058452,"October 20, 2015",GT
0.015455951,"October 26, 2015",GT
-0.003062787,"November 11, 2015",GT
0.049423394,"November 19, 2015",GT
0.018915511,"November 19, 2015",GT
0.030598053,"November 20, 2015",GT
0.050458716,"November 24, 2015",GT
0.022970904,"November 25, 2015",GT
-0.042183623,"November 26, 2015",GT
-0.004464286,"December 3, 2015",GT
0.007092199,"December 14, 2015",GT
-0.003344482,"December 15, 2015",GT
0.0140625,"December 18, 2015",GT
-0.01875,"December 18, 2015",GT
0.026217228,"December 30, 2015",GT
0.019434629,"December 30, 2015",GT
-0.018058691,"January 4, 2016",GT
-0.024096386,"January 8, 2016",GT
-0.04040404,"January 8, 2016",GT
0.007272727,"January 13, 2016",GT
0.025404157,"January 12, 2016",GT
0.008797654,"January 20, 2016",GT
0.058365759,"January 22, 2016",GT
0.021924482,"January 25, 2016",GT
0.034246575,"February 5, 2016",GT
-0.046511628,"February 5, 2016",GT
0.017467249,"February 5, 2016",GT
0.036363636,"February 15, 2016",GT
0.025,"February 15, 2016",GT
-0.005174644,"February 16, 2016",GT
-0.058278146,"April 21, 2016",GT
0.004950495,"March 3, 2016",GT
0,"March 9, 2016",GT
0.022222222,"March 11, 2016",GT
0.007385524,"March 22, 2016",GT
0.004366812,"March 24, 2016",GT
0.026595745,"March 23, 2016",GT
0.003003003,"March 24, 2016",GT
-0.021276596,"March 28, 2016",GT
0.002989537,"April 2, 2016",GT
0.079812207,"April 7, 2016",GT
-0.028248588,"April 13, 2016",GT
0.006711409,"April 18, 2016",GT
0.00672043,"April 21, 2016",GT
0.002659574,"April 26, 2016",GT
-0.020869565,"May 10, 2016",GT
-0.00456621,"May 20, 2016",GT
0.020632737,"May 23, 2016",GT
0.033613445,"May 24, 2016",GT
0.016304348,"May 24, 2016",GT
0.009501188,"May 30, 2016",GT
0,"June 2, 2016",GT
-0.01938326,"June 7, 2016",GT
0.056363636,"June 9, 2016",GT
0.056433409,"June 8, 2016",GT
0.024350649,"June 13, 2016",GT
-0.09919571,"June 15, 2016",GT
-0.0155902,"June 16, 2016",GT
0.031437126,"June 16, 2016",GT
0.020833333,"June 17, 2016",GT
0.025380711,"July 27, 2016",GT
0.013062409,"July 6, 2016",GT
0.055851064,"July 11, 2016",GT
-0.022222222,"July 27, 2016",GT
-0.025236593,"July 23, 2016",GT
-0.048076923,"July 23, 2016",GT
-0.00792393,"July 24, 2016",GT
-0.00130719,"August 1, 2016",GT
-0.030144168,"August 2, 2016",GT
-0.010230179,"August 4, 2016",GT
0.022801303,"August 8, 2016",GT
-0.00952381,"August 8, 2016",GT
0.001190476,"August 11, 2016",GT
0.026332691,"August 16, 2016",GT
0.024602026,"September 2, 2016",GT
-0.006521739,"September 5, 2016",GT
-0.00505689,"September 7, 2016",GT
-0.01125,"September 12, 2016",GT
0.022889843,"September 12, 2016",GT
-0.066485753,"September 12, 2016",GT
0.028290283,"September 22, 2016",GT
0.03,"September 22, 2016",GT
-0.020151134,"September 23, 2016",GT
-0.018561485,"September 26, 2016",GT
0.04516129,"September 29, 2016",GT
0.020891365,"September 29, 2016",GT
-0.004451039,"September 30, 2016",GT
0.023094688,"October 8, 2016",GT
-0.012804097,"October 10, 2016",GT
0.064935065,"October 11, 2016",GT
0.027272727,"October 12, 2016",GT
0.056930693,"October 14, 2016",GT
0.017667845,"October 17, 2016",GT
0.022522523,"October 18, 2016",GT
0.028634361,"October 20, 2016",GT
0.039525692,"October 21, 2016",GT
-0.024539877,"October 25, 2016",GT
-0.012718601,"October 26, 2016",GT
-0.017793594,"October 27, 2016",GT
0.035650624,"October 28, 2016",GT
0.002277904,"October 29, 2016",GT
0.038696538,"October 30, 2016",GT
0.002980626,"November 10, 2016",GT
-0.002304147,"November 11, 2016",GT
0.055421687,"November 11, 2016",GT
0.01055409,"November 14, 2016",GT
0.010238908,"November 14, 2016",GT
0.034090909,"November 18, 2016",GT
-0.003603604,"November 18, 2016",GT
0.002699055,"November 18, 2016",GT
0.005434783,"November 21, 2016",GT
0.037523452,"November 21, 2016",GT
0.039719626,"November 21, 2016",GT
0.033070866,"November 22, 2016",GT
0.021871203,"November 22, 2016",GT
0.061946903,"November 22, 2016",GT
0.035519126,"November 23, 2016",GT
0.046641791,"November 23, 2016",GT
0.072507553,"November 23, 2016",GT
0.021711367,"November 24, 2016",GT
-0.008658009,"November 24, 2016",GT
0.029370629,"November 28, 2016",GT
-0.003134796,"December 1, 2016",GT
-0.003246753,"December 1, 2016",GT
0.031007752,"December 2, 2016",GT
0.016014235,"December 4, 2016",GT
0.006622517,"December 5, 2016",GT
0.025991792,"December 5, 2016",GT
0,"December 5, 2016",GT
-0.015714286,"December 6, 2016",GT
-0.01542777,"December 7, 2016",GT
-0.010050251,"January 3, 2017",GT
0.014613779,"December 12, 2016",GT
0.008760951,"December 12, 2016",GT
-0.022675737,"December 12, 2016",GT
-0.002962963,"December 13, 2016",GT
-0.016483516,"December 13, 2016",GT
-0.001733102,"December 13, 2016",GT
-0.0042123,"December 14, 2016",GT
-0.006382979,"December 15, 2016",GT
-0.020997375,"December 17, 2016",GT
-0.000982318,"December 19, 2016",GT
0.064189189,"December 19, 2016",GT
0.019316493,"December 19, 2016",GT
0.020050125,"December 21, 2016",GT
-0.013375295,"December 23, 2016",GT
-0.029457364,"December 23, 2016",GT
0.003502627,"December 23, 2016",GT
0.012244898,"December 23, 2016",GT
0.055045872,"December 23, 2016",GT
0.044959128,"December 23, 2016",GT
-0.01750547,"December 23, 2016",GT
-0.006864989,"December 24, 2016",GT
-0.024484536,"December 26, 2016",GT
0.011080332,"December 27, 2016",GT
-0.008695652,"December 27, 2016",GT
-0.008223684,"December 27, 2016",GT
0.024444444,"December 27, 2016",GT
0.011976048,"December 28, 2016",GT
0.034300792,"December 28, 2016",GT
-0.021077283,"December 29, 2016",GT
0.009628611,"December 30, 2016",GT
-0.026819923,"December 30, 2016",GT
-0.0128,"January 4, 2017",GT
0.031161473,"January 5, 2017",GT
-0.011994003,"January 6, 2017",GT
-0.003058104,"January 7, 2017",GT
0,"January 9, 2017",GT
0.011123471,"January 9, 2017",GT
0.015555556,"January 10, 2017",GT
0.004454343,"January 10, 2017",GT
0.009202454,"January 12, 2017",GT
0.014084507,"January 12, 2017",GT
0.030487805,"January 13, 2017",GT
0.012820513,"January 13, 2017",GT
-0.00432526,"January 15, 2017",GT
-0.017156863,"January 16, 2017",GT
0.004291845,"January 16, 2017",GT
-0.007290401,"January 20, 2017",GT
-0.027210884,"January 23, 2017",GT
0.002617801,"January 24, 2017",GT
0,"January 24, 2017",GT
0.030065359,"January 24, 2017",GT
-0.002587322,"January 25, 2017",GT
-0.010335917,"January 26, 2017",GT
0.036764706,"February 7, 2017",GT
-0.002560819,"February 8, 2017",GT
0,"February 10, 2017",GT
0.051383399,"February 13, 2017",GT
